frame,X,Y,Xs,Ys,inliers,ref_idx
62,0.31461982134969163,0.7358845883841192,0.28858083636926374,0.6995135306327385,38,1
63,0.32268343162113705,0.7547898479203736,0.2954013554196384,0.7105687940902655,29,1
64,0.3292945811066553,0.7777651315057827,0.3021800005570418,0.7240080615733689,45,1
65,0.3296030048784818,0.7769102049043592,0.30766460142132984,0.734588490239567,55,1
66,0.31359389615957595,0.8105920540480427,0.30885046036897906,0.7497892030012622,51,1
67,0.31320823111185214,0.8282681393877893,0.3097220145175537,0.7654849902785676,53,1
68,0.30927768884899876,0.8454535542009562,0.30963314938384273,0.7814787030630453,70,1
69,0.3025509311988983,0.8562585145129002,0.3082167057468539,0.7964346653530164,70,1
70,0.29376241003066106,0.8677576682745776,0.30532584660361534,0.8106992659373287,63,1
71,0.2890813112787555,0.880314402732985,0.3020769395386434,0.82462229329646,66,1
72,0.2858590339609895,0.8953479481761564,0.29883335842311265,0.8387674242723993,68,1
73,0.2868902033025568,0.9078306150606092,0.2964447273990015,0.8525800624300413,69,1
74,0.28400855899650085,0.9213039628975754,0.2939574937185014,0.8663248425235481,63,1
75,0.284090300092676,0.9236595723976868,0.29198405499333635,0.8777917884983759,55,1
76,0.2801366835634354,0.9339417155527134,0.2896145807073562,0.8890217739092435,61,1
77,0.2770807304297741,0.9426625750667257,0.28710781065183977,0.89974993414074,52,1
78,0.2818352473020025,0.9403501897520017,0.2860532979818723,0.9078699852629923,56,1
79,0.28081598725921564,0.9390056786588077,0.28500583583734096,0.9140971239421554,56,1
80,0.28481365466064995,0.9391724936054269,0.2849673996020028,0.9191121978748097,60,1
81,0.29019760504001524,0.9387867340413698,0.2860134406896053,0.9230471051081217,51,1
82,0.2920202014187223,0.9429692712967079,0.2872147928354287,0.9270315383458391,59,1
83,0.29392054657185424,0.952151043983541,0.28855594358271386,0.9320554394733795,65,1
84,0.29447920095101165,0.9506523159475089,0.2897405950563734,0.9357748147682055,51,1
85,0.2912858172160823,0.9546332851423487,0.2900496394883152,0.9395465088430341,48,1
86,0.28827543745019746,0.9520081218027134,0.2896947990806917,0.9420388314349701,46,1
87,0.2851813542604975,0.9534866495913032,0.28879211011665284,0.9443283950662369,52,1
88,0.28585619196923506,0.9530663541203293,0.2882049264871693,0.9460759868770554,49,1
89,0.28314611599873546,0.9571715656972866,0.28719316438948256,0.9482951026411017,48,1
90,0.28049128970127146,0.9619848719695283,0.28585278945184034,0.9510330565067872,45,1
91,0.27934897818216464,0.9657638386899465,0.2845520271979052,0.953979212943419,49,1
92,0.27703441273082385,0.9691518328792259,0.2830485043044889,0.9570137369305804,50,1
93,0.27891175128403894,0.9659753982706849,0.2822211537003989,0.9588060691986013,57,1
94,0.2758578619777231,0.9663318348949064,0.28094849535586375,0.9603112223378624,52,1
95,0.27706435514395095,0.9644393106372329,0.2801716673134812,0.9611368399977365,41,1
96,0.27758494713354004,0.9584506974949956,0.27965432327749296,0.9605996114971884,46,1
97,0.2768582092420489,0.9575955536866103,0.2790951004704042,0.9599987999350729,49,1
98,0.2761369523346556,0.9536628044372777,0.2785034708432545,0.9587316008355138,42,1
99,0.27906298584525707,0.94725693672153,0.27861537384365503,0.9564366680127171,47,1
100,0.2800988580065133,0.9432264443394125,0.2789120706762267,0.9537946232780563,40,1
101,0.2815721262320711,0.9378071306439058,0.2794440817873956,0.9505971247512263,39,1
102,0.2825205394804081,0.932498592498888,0.2800593733259981,0.9469774183007587,39,1
103,0.2817636561763789,0.9280990654887677,0.28040022989607427,0.9432017477383605,34,1
104,0.28273108370288247,0.9207937437444396,0.28086640065743596,0.9387201469395764,46,1
105,0.28270794177002495,0.9158018933496441,0.2812347088799538,0.93413649622159,47,1
106,0.28038752316899945,0.9092418086910588,0.2810652717377629,0.9291575587154838,38,1
107,0.27906897432788247,0.9019293191169928,0.2806660122557868,0.9237119107957856,34,1
108,0.273655250701566,0.8977976082907029,0.2792638599449426,0.9185290502947692,36,1
109,0.27603552029561046,0.8889407772186386,0.2786181920150762,0.9126113956795431,29,1
110,0.2733346469650776,0.8800113990213521,0.2775614830050765,0.9060913963479049,22,1
111,0.26033943666851445,0.8789294911449064,0.2741170737377641,0.9006590153073053,23,0
112,0.2649875141828922,0.8611852028191724,0.27229116182678975,0.8927642528096787,27,1
113,0.257337210712306,0.8632873317949286,0.26930037160389303,0.8868688686067288,22,0
114,0.2553194642331278,0.8612905481956181,0.26650419012973997,0.8817532045245067,26,0
115,0.26059355809789014,0.8557563320173487,0.26532206372337,0.8765538300230752,19,1
116,0.25695618081780075,0.8229268029915482,0.2636488871422562,0.8658284246167698,14,1
117,0.2747864310863013,0.8122391344389457,0.26587639593106527,0.855110566581205,13,1
118,0.2502631210699314,0.8751705074649689,0.2627537409588385,0.8591225547579578,16,0
119,0.25152388274537485,0.8850844848198398,0.26050776931614583,0.8643149407703342,23,0
120,0.2611211197339246,0.8993410809608542,0.2606304393997016,0.8713201688084383,20,0
121,0.2648444334313505,0.9011591032306492,0.2614732382060314,0.8772879556928805,28,1
122,0.2666673004759389,0.9089868077179712,0.26251205066001293,0.8836277260978987,32,1
123,0.2683063515538387,0.9176863809497329,0.2636709108387781,0.8904394570682657,31,1
124,0.270808454627737,0.9234881961048709,0.2650984195965699,0.8970492048755867,39,1
125,0.2732222867910719,0.9307196674822062,0.2667231930354703,0.9037832973969107,32,1
126,0.2768079668878187,0.9383892453013787,0.26874014780594,0.9107044869778043,32,1
127,0.28292136181748895,0.9420765506839412,0.27157639060824984,0.9169788997190317,26,1
128,0.2833843019743452,0.9464897617326513,0.2739379728814689,0.9228810721217556,23,1
129,0.28496191189717296,0.9468092731733764,0.27614276068460974,0.9276667123320798,34,1
130,0.282999144425149,0.953615018905694,0.27751403743271763,0.9328563736468026,24,0
131,0.28873891893881654,0.9442872831405693,0.2797590137339374,0.9351425555455559,23,1
132,0.28572765950881723,0.9551858596530249,0.2809527428889134,0.9391512163670498,30,0
133,0.2882152142915916,0.9431547660420372,0.2824052371694491,0.9399519263020473,30,1
134,0.2900268148688678,0.9490838644767572,0.28392955270933284,0.9417783139369893,25,1
135,0.28931912508877844,0.9556567643460854,0.28500746718522196,0.9445540040188086,27,1
136,0.2887383099405834,0.9617120600255782,0.28575363573629425,0.9479856152201627,20,1
137,0.28967318989485175,0.9690315002224199,0.2865375465680058,0.9521947922206141,22,1
138,0.292456447153028,0.9690884084463967,0.2877213266850102,0.9555735154657707,20,1
139,0.290663387188626,0.9793757645685053,0.2883097387857334,0.9603339652863176,20,0
140,0.2810819503209015,0.9733295915814055,0.286864181092767,0.9629330905453353,22,0
141,0.28577807102922326,0.9622429138400799,0.2866469590800583,0.9627950552042843,22,1
142,0.28205793765590353,0.9676596210520461,0.2857291547952273,0.9637679683738367,24,0
143,0.2847456160247194,0.9587550044483986,0.28553244704112574,0.9627653755887491,22,1
144,0.2791987586180017,0.967040146797153,0.284265709356501,0.9636203298304299,18,0
145,0.27762047203047047,0.9688722875194615,0.28293666189129485,0.9646707213682363,22,0
146,0.274791100072755,0.9686791905304715,0.28130754952758685,0.9654724152006834,15,0
147,0.28159070067818043,0.9736076164924377,0.28136417975770556,0.9670994554590343,22,0
148,0.28403741874610244,0.9758122671541369,0.281898827555385,0.9688420177980549,19,0
149,0.2849738550291886,0.9722591956739322,0.2825138330501457,0.9695254533732305,20,0
150,0.2861780137021896,0.9797693435831849,0.2832466691805545,0.9715742314152215,20,0
151,0.2975920954194672,0.9690167301490211,0.28611575442833703,0.9710627311619814,21,1
152,0.2932777827700596,0.984850466039257,0.28754816009668155,0.9738202781374365,19,0
153,0.30125877228121534,0.9873333588189501,0.29029028253358835,0.9765228942737394,16,0
154,0.3028308335534749,0.9920185129837633,0.2927983927375657,0.9796220180157442,13,0
155,0.3010140903244526,0.99121593326012,0.2944415322549431,0.9819408010646195,14,0
156,0.30537708899927246,0.9928365144016902,0.296628643603809,0.9841199437320337,15,0
157,0.3048289567562535,0.9917133372025133,0.2982687062342979,0.9856386224261297,13,0
159,0.3071239665976649,0.988697418538701,0.3000397583069713,0.986250381648644,16,1
160,0.308641793193944,0.9913062913562054,0.3017601652843659,0.9872615635901563,15,1
161,0.3029207284593265,0.9984988826873886,0.301992277919358,0.9895090274096028,13,0
163,0.30717400595248406,1.0080774924933273,0.30302862352598325,0.9932227204263477,14,0
164,0.30896036693632206,1.0126312364462855,0.30421497220805105,0.9971044236303352,15,0
166,0.3130120660143258,1.0194915011260008,0.305974390969306,1.0015818391294684,13,0
167,0.32424439559226026,1.029117896463523,0.3096283918938969,1.0070890505962793,13,1
169,0.31681265482088417,1.0286348281806048,0.31106524447929434,1.0113982061131443,14,1
175,0.3169931889637611,1.041390958629893,0.3122508333761877,1.017396756616494,14,0
176,0.30624504681437087,1.0377575205738432,0.31104967606382433,1.021468909407964,14,0
184,0.3072337892790327,1.0439255466664812,0.31028649870686603,1.0259602368596676,13,2
185,0.31566631714679183,1.0429826512455513,0.3113624623948512,1.0293647197368445,12,2
200,0.42835964701921075,1.0441455773187276,0.3347618993197231,1.0323208912532211,16,2
201,0.4337598711846937,1.0359918451818282,0.3545614936927173,1.0330550820389426,16,2
202,0.4408580839237458,1.0255745992965968,0.371820811738923,1.0315589854904734,18,2
203,0.4456515766828922,1.0166295821980649,0.38658696472771686,1.0285731048319917,17,2
204,0.45247692438028336,0.9777827687110763,0.3997649566582302,1.0184150376078087,16,2
205,0.4583229352523905,1.0220184869189277,0.41147655237706227,1.0191357274700326,12,2
207,0.4859615418969131,1.0440159047625666,0.42637355028103247,1.0241117629285394,12,2
210,0.5009436089289426,1.0117604537366547,0.44128756201061453,1.0216415010901625,12,2
211,0.5045595021046979,1.010046908015458,0.4539419500294313,1.0193225824752217,13,2
214,0.5441408009328228,1.0237381144350532,0.4719817202101096,1.020205688867188,13,2
215,0.55497298483838,1.029576637566726,0.4885799731357637,1.0220798786070957,14,2
216,0.5601589431255196,1.0239939842359873,0.5028957671337149,1.022462699732874,15,2
217,0.5710631918219927,1.02720799564891,0.5165292520713705,1.0234117589160814,17,2
218,0.575769056502044,1.027135231316726,0.5283772129575052,1.0241564533962104,18,2
219,0.5811554428743417,1.0253391469500666,0.5389328589408725,1.0243929921069816,23,2
220,0.5864232775905972,1.0237042301490211,0.5484309426708175,1.0242552397153895,19,2
221,0.5896956280964176,1.0183648486154357,0.5566838797559376,1.0230771614953988,17,2
222,0.5912654225419207,1.0116970293038254,0.5636001883131342,1.0208011350570843,19,2
223,0.5886007846062569,1.0066977938723307,0.5686003075717587,1.0179804668201335,19,2
224,0.5925779490671771,0.9482232904943282,0.5733958358708424,1.0040290315549725,20,2
225,0.5916369791305778,1.0000017376556938,0.5770440645227894,1.0032235727751169,26,2
226,0.5911807717875207,0.9969395539090302,0.5798714059757357,1.0019667690018996,18,2
227,0.5941482848444428,0.994014210548265,0.5827267817494771,1.0003762573111727,17,2
228,0.5989197183342572,1.001787613295151,0.5859653690664332,1.0006585285079685,17,2
229,0.6068633559537832,1.005297243383007,0.5901449664439032,1.0015862714829762,23,2
230,0.6131602623510254,1.0112945448037143,0.5947480256253277,1.003527926147124,24,2
231,0.6181555365247366,1.0081691538311832,0.5994295278052095,1.0044561716839358,16,2
232,0.6282209916548295,1.0154086618661031,0.6051878205751335,1.0066466697203693,19,2
233,0.6351177613116684,1.0170687746747107,0.6111738087224405,1.0087310907112377,19,2
234,0.6488961433359894,1.0273756794233762,0.6187182756451504,1.0124600084536655,15,2
235,0.6479281068112527,1.0168635140958628,0.6245602418783709,1.013340709582105,16,2
236,0.6535195225886917,1.0154705658502001,0.6303520980204351,1.0137666808357242,19,2
237,0.6573604067783397,1.012426627488323,0.635753759772016,1.013498670166244,13,2
238,0.6578691233023836,1.0100988204793149,0.6401768324780895,1.0128187002288582,18,2
239,0.6577954345161793,1.007370701039813,0.6437005528857076,1.0117291003910491,15,2
240,0.6601368973894817,0.9936679826512453,0.6469878217864624,1.0081168768430884,16,2
241,0.6581889150412278,0.9922852431327847,0.6492280404374156,1.0049505501010276,18,2
242,0.6638310130049542,0.9945428922931494,0.6521486349509232,1.002869018539452,22,2
243,0.672472156600783,1.0000582114657472,0.6562133392808952,1.0023068571247111,20,2
244,0.6801083854455376,1.0016533793927935,0.6609923485138237,1.0021761615783278,17,2
245,0.6916115500710227,1.0101928710937498,0.6671161888252636,1.0037795034814123,13,2
246,0.6937081279881513,1.0215921096530247,0.6724345766578411,1.0073420247157348,15,2
247,0.7097913653253186,1.01981774598254,0.6799059343913366,1.009837168969096,17,2
248,0.7150267201358093,1.0223755751640344,0.6869300915402312,1.0123448502080836,20,2
249,0.7184226296164772,1.0231874947870327,0.6932285991554805,1.0145133791238736,16,2
250,0.7214681621137056,1.0262555431216636,0.6988765117471256,1.0168618119234316,22,2
251,0.7331015846946022,1.0303116659252667,0.7057215263366209,1.0195517827237988,21,2
252,0.7360205808922878,1.0237337702958182,0.7117813372477544,1.0203881802382027,26,2
253,0.7313393468074417,1.0221594542370995,0.7156929391596919,1.0207424350379821,18,2
254,0.7386273639958079,1.019542110348087,0.7202798241269152,1.020502370100003,20,2
255,0.7406114802392253,1.0118447300378113,0.7243461553493773,1.018770842087565,23,2
256,0.7400848321005404,1.0027885029748664,0.7274938906996099,1.0155743742650254,25,2
257,0.7365057494846521,0.9917943553992437,0.7292962624566184,1.0108183704918692,27,2
258,0.7345191972483023,0.9856078667148576,0.7303408494149551,1.005776269736467,26,2
259,0.7365050051534783,0.9877838460576067,0.7315736805626598,1.002177785000695,22,2
260,0.7408908750952743,0.9908232230732872,0.7334371194691827,0.9999068726152135,23,2
261,0.7441741875692904,0.9901205585520461,0.7355845330892042,0.9979496098025801,33,2
262,0.7479480819532981,0.9918369279637453,0.738057242862023,0.9967270734348133,29,2
263,0.7536871459690271,0.9908273500055604,0.7411832234834238,0.9955471287489627,24,2
264,0.7606651830567488,0.990230899688612,0.7450796153980889,0.9944838829368926,27,2
265,0.7656265563288178,0.9843763032417703,0.7491890035842347,0.9924623669978682,30,2
266,0.7714043932320537,0.9858628676879446,0.7536320815137985,0.9911424671358835,30,2
267,0.7771726891629711,0.9886741773937944,0.758340203043633,0.9906488091874658,30,2
268,0.7841834768223391,0.9917441805910807,0.7635088577993744,0.9908678834681889,26,2
269,0.7933980260878603,0.9960033919039144,0.7694866914570716,0.991894985155334,25,2
270,0.7977924220049195,0.9956615081461297,0.7751478375666412,0.9926482897534932,33,2
271,0.8003857394808411,0.9937826679270461,0.7801954179494812,0.9928751653882039,34,2
272,0.8039725360743486,0.9927974171485763,0.7849508415744548,0.9928596157402785,27,2
273,0.8057395782809035,0.9879035270935275,0.7891085889157446,0.9918683980109284,23,2
274,0.8060174168081347,0.983997711507451,0.7924903544942227,0.990294260710233,28,2
275,0.8077319498337028,0.9720832580349199,0.7955386735621187,0.9866520601751704,31,2
276,0.8052431093879918,0.9660188396630336,0.7974795607272934,0.9825254160727431,36,2
277,0.8046385094754711,0.9664532535865211,0.798911350476929,0.9793109835754987,33,2
278,0.8080590495513441,0.967034933830071,0.8007408902918121,0.9768557736264132,40,2
279,0.8150807991789079,0.9676739567115211,0.8036088720692313,0.9750194102434349,27,2
280,0.8196072800460781,0.9707919626473531,0.8068085536646007,0.9741739207242186,33,2
281,0.8254992702847838,0.9775273333240657,0.8105466969886375,0.9748446032441881,29,2
282,0.8319853721331069,0.9819094837772464,0.8148344320175314,0.9762575793507998,26,2
283,0.8373589018760392,0.9771011732651245,0.819339325989233,0.9764262981336649,26,2
284,0.8388977727445952,0.9814737666119884,0.8232510153403054,0.9774357918293296,24,2
285,0.8419922280998821,0.980270222836966,0.8269992578922208,0.9780026780308569,25,2
286,0.8462003382240852,0.9787389137566724,0.8308394739585937,0.9781499251760202,24,2
287,0.85332074556541,0.9818019663311832,0.8353357282799571,0.9788803334070528,21,2
288,0.8499347830558827,0.9781533237878113,0.8382555392351423,0.9787349314832046,21,2
289,0.8515978218975193,0.9759141372191946,0.8409239957676178,0.9781707726304026,21,2
290,0.8538425893847006,0.9795614765207961,0.8435077144910345,0.9784489134084814,16,2
291,0.8525969173321437,0.9714446695673931,0.8453255550592564,0.9770480646402637,18,2
292,0.8462198938340146,0.9528526224699734,0.8455044228142081,0.9722089762062057,25,2
293,0.844952027179185,0.966486486251668,0.8453939436872036,0.9710644782152983,23,2
294,0.8454520823950249,0.9064120363934607,0.8454055714287679,0.9581339898509308,17,2
295,0.8351522306116614,0.9525142140235765,0.8433549032653467,0.95701003468546,15,2
296,0.8202363075543929,0.9487669595195727,0.838731184123156,0.9553614196522826,14,2
297,0.8085785927106429,0.9037258378975754,0.8327006658406534,0.9450343033013412,12,2
298,0.796330420246674,0.8637443352424379,0.8254266167218576,0.9287763096895606,12,2
299,0.8156552875121257,0.8798906319506226,0.8234723508799113,0.9189991741417731,12,2
300,0.8129759659523974,0.8889768335742882,0.8213730738944085,0.9129947060282761,16,2
301,0.8156705801344234,0.8797798564001336,0.8202325751424115,0.9063517361026476,17,2
302,0.8136564876446437,0.8923378941003115,0.8189173576428581,0.9035489677021804,16,2
303,0.8185365258193597,0.8811104662477756,0.8188411912781586,0.8990612674112994,14,2
304,0.8210724621284298,0.9117633643099419,0.8192874454482129,0.901601686791028,20,2
305,0.8162339711665049,0.9025839808996885,0.8186767505918714,0.9017981456127602,17,2
306,0.8142126383643985,0.9025064380143459,0.8177839281463768,0.9019398040930774,13,2
307,0.7982564786585364,0.9029058816169928,0.8138784382488088,0.9021330195978605,13,1
308,0.7975531533657843,0.9051048848976868,0.810613381272204,0.9027273926578258,12,0
309,0.8213108511034506,0.9169791550822954,0.8127528752384533,0.9055777451427197,16,2
310,0.8041337852731776,0.9069759056661475,0.8110290572453982,0.9058573772474053,16,1
311,0.8155204282367308,0.8805166224143681,0.8119273314436647,0.9007892262807979,16,2
312,0.8122063275187084,0.8844584943560942,0.8119831306586736,0.8975230798958573,12,2
313,0.8122074101822339,0.8612768641570283,0.8120279865633857,0.8902738367480916,12,2
314,0.8150895281535823,0.842529296875,0.8126402948814251,0.8807249287734733,13,2
315,0.8147212872219719,0.8261119258785588,0.8130564933495346,0.8698023281944904,12,1
316,0.7866117557770925,0.8522145552991547,0.8077675458350462,0.8662847736154233,14,2
317,0.8180716571680986,0.8529695666981763,0.8098283681016567,0.8636217322319739,17,2
318,0.8210696878031457,0.8514371715830737,0.8120766320419546,0.8611848201021939,16,2
319,0.8175797219287,0.8246418691614767,0.8131772500193037,0.8538762299140505,14,2
320,0.8032566248181124,0.8043417065169041,0.8111931249790656,0.8439693252346213,15,1
321,0.8074849672169484,0.8597607595640571,0.8104514934266422,0.8471276121005086,18,2
322,0.7939554624705515,0.8405640082851424,0.8071522872354241,0.8458148913374354,16,1
323,0.7928523636710088,0.839716466720418,0.8042923025225411,0.844595206414032,15,0
324,0.7900124019106844,0.8331059900467079,0.8014363224001699,0.8422973631405672,15,1
325,0.7957937574703783,0.8236418483096086,0.8003078094142116,0.8385662601743755,13,1
326,0.7726412009769955,0.8059468659641902,0.7947744877267685,0.8320423813323385,16,0
327,0.8153516003932233,0.8105968326012012,0.7988899102600595,0.8277532715861111,16,2
328,0.8234546602168791,0.7787403907640122,0.8038028602514234,0.8179506954216914,12,2
330,0.8004944794986834,0.7338398020462633,0.8031411841008755,0.8011285167466058,17,1
331,0.7939821907263372,0.7616218756950621,0.801309385425968,0.7932271885362971,20,0
332,0.7981149880690479,0.7613838168649911,0.800670505954584,0.786858514202036,17,0
333,0.8195028706823377,0.7627583025189058,0.8044369789001348,0.7820384718654101,13,2
335,0.8293863030072061,0.7809587254643016,0.8094268437215492,0.7818225225851885,16,2
336,0.7987467899026468,0.7764293086910588,0.8072908329577687,0.7807438798063626,15,1
337,0.8018130960062707,0.7735726027302046,0.8061952855674692,0.779309624391131,14,0
338,0.798126423702536,0.7646836250278026,0.8045815131944826,0.7763844245184655,15,1
339,0.801682432052037,0.7553517623304047,0.8040016969659936,0.7721778920808533,16,1
340,0.8032363248770094,0.7497150244661923,0.8038486225481967,0.7676853185579211,18,1
341,0.807572121630751,0.7376257193894573,0.8045933223647075,0.7616733987242285,16,1
342,0.825919479065618,0.7509648333240659,0.8088585537048897,0.759531685644196,16,1
343,0.797279036494422,0.7175006255560499,0.8065426502627963,0.7511254736265669,18,1
344,0.792275913010151,0.6978575139707517,0.8036893028122672,0.7404718816954039,16,1
345,0.7852611330290327,0.716069666092082,0.8000036688556204,0.7355914385747395,15,1
346,0.7791308214817765,0.6785580237989324,0.7958290993808517,0.7241847556195782,17,1
347,0.7688576979541989,0.6676420707295376,0.7904348190955212,0.7128762186415701,15,1
350,0.7567031758851857,0.6288206704570731,0.7836884904534541,0.6960651090046708,16,0
351,0.7557135537564093,0.617497888748332,0.7780935031140451,0.6803516649534032,23,1
352,0.7772467162815271,0.5921478814501779,0.7779241457475415,0.6627109082527581,21,1
353,0.7797652623077189,0.6238440245495998,0.7782923690595771,0.6549375315121264,15,2
354,0.795497987328506,0.6330336166870554,0.781733492713363,0.6505567485471122,16,2
355,0.7801394578887194,0.6464448433329628,0.7814146857484343,0.6497343675042824,14,0
356,0.7932380625519677,0.6349945611376779,0.783779361109141,0.6467864062309615,14,2
357,0.7866809109097838,0.6508554478981319,0.7843596710692696,0.6476002145643956,18,1
358,0.7938179642028131,0.6449752210298043,0.7862513296959783,0.6470752158574774,22,1
359,0.7999460427565479,0.5224183649354983,0.7889902723080923,0.6221438456730817,18,1
360,0.7731381435351995,0.6314236786866103,0.7858198465535138,0.6239998122757875,16,1
365,0.7206085272744595,0.5120232741603647,0.7727775826977029,0.601604504652703,27,0
366,0.7254393719252356,0.5058591577930382,0.7633099405432094,0.58245543528077,32,0
367,0.7248158254010185,0.5063758931550271,0.7556111175147713,0.5672395268556215,35,0
368,0.724716491022554,0.5118321320340304,0.7494321922163278,0.5561580478913033,23,0
369,0.7193926961353242,0.5159099755338081,0.7434242930001271,0.5481084334198043,16,0
370,0.7192399052452881,0.5211390159308276,0.7385874154491593,0.542714549922009,21,0
371,0.7076642021635947,0.5101205411754894,0.7324027727920465,0.5361957481727051,18,1
372,0.7167968749999999,0.5014400821563614,0.7292815932336372,0.5292446149694363,25,1
373,0.7155334066657427,0.49503508326846113,0.7265319559200583,0.5224027086292413,27,1
374,0.7117572116217433,0.5027363733040482,0.7235770070603953,0.5184694415642027,17,0
375,0.7228689257162901,0.4730693776412367,0.7234353907915743,0.5093894287796095,26,1
376,0.7319377890711612,0.444275771171597,0.7251358704474917,0.496366697258007,21,1
377,0.7335336351077466,0.4206844886426828,0.7268154233795427,0.48123025553494214,20,1
