frame,id,x,y,cam_id
73,3,1.1456999999999935,6.244899999999991,2
74,1,-0.44900000000000606,5.15459999999999,2
74,3,1.1501999999999937,6.21659999999999,2
74,2,1.5175999999999945,3.44519999999999,2
75,1,-0.469700000000006,5.18999999999999,2
75,3,1.1538999999999935,6.1942999999999895,2
75,2,1.5167999999999942,3.44409999999999,2
76,1,-0.48660000000000614,5.22009999999999,2
76,3,1.1569999999999934,6.17539999999999,2
76,2,1.5161999999999942,3.44309999999999,2
77,1,-0.497900000000006,5.24299999999999,2
77,3,1.1596999999999933,6.15859999999999,2
77,2,1.5157999999999943,3.44249999999999,2
78,1,-0.506100000000006,5.26339999999999,2
78,3,1.1624999999999934,6.14189999999999,2
78,2,1.5155999999999943,3.44219999999999,2
79,1,-0.5126000000000062,5.28329999999999,2
79,2,1.5156999999999945,3.44229999999999,2
80,1,-0.5168000000000061,5.301799999999989,2
80,2,1.5160999999999945,3.44279999999999,2
81,1,-0.5192000000000061,5.318699999999989,2
81,2,1.5166999999999944,3.44349999999999,2
81,3,1.1610999999999936,6.12029999999999,2
82,1,-0.522100000000006,5.33559999999999,2
82,2,1.5170999999999943,3.44419999999999,2
82,3,1.1541999999999937,6.11019999999999,2
83,1,-0.5266000000000062,5.35389999999999,2
83,2,1.5168999999999944,3.44409999999999,2
83,3,1.1451999999999933,6.10199999999999,2
84,1,-0.5356000000000061,5.37749999999999,2
84,2,1.5164999999999944,3.44369999999999,2
84,3,1.1351999999999935,6.09309999999999,2
85,1,-0.5397000000000061,5.392699999999989,2
85,2,1.5159999999999942,3.4431999999999903,2
85,3,1.1263999999999936,6.07899999999999,2
86,1,-0.5407000000000062,5.40299999999999,2
86,2,1.5153999999999943,3.44229999999999,2
86,3,1.1193999999999935,6.05829999999999,2
87,1,-0.5513000000000061,5.42549999999999,2
87,2,1.5147999999999944,3.44169999999999,2
88,1,-0.568700000000006,5.45619999999999,2
88,2,1.5141999999999944,3.44099999999999,2
88,3,1.1115999999999935,6.03489999999999,2
89,1,-0.5898000000000061,5.49059999999999,2
89,2,1.5138999999999943,3.44059999999999,2
89,3,1.1047999999999938,6.013699999999989,2
90,1,-0.6138000000000061,5.52579999999999,2
90,2,1.5134999999999943,3.44009999999999,2
90,3,1.101099999999994,5.98669999999999,2
91,1,-0.641000000000006,5.56389999999999,2
91,2,1.5132999999999943,3.43989999999999,2
91,3,1.0986999999999938,5.95719999999999,2
92,1,-0.6688000000000063,5.601399999999989,2
92,2,1.5130999999999943,3.43949999999999,2
92,3,1.0973999999999937,5.9285999999999905,2
93,1,-0.6966000000000063,5.637299999999989,2
93,2,1.5128999999999944,3.43909999999999,2
93,3,1.096299999999994,5.90309999999999,2
94,1,-0.7243000000000064,5.669299999999989,2
94,2,1.5126999999999944,3.43889999999999,2
94,3,1.0954999999999941,5.881299999999991,2
95,1,-0.7517000000000063,5.696699999999989,2
95,2,1.5122999999999944,3.43829999999999,2
95,3,1.094599999999994,5.86449999999999,2
96,1,-0.7771000000000063,5.718099999999989,2
96,2,1.5116999999999945,3.43759999999999,2
96,3,1.093499999999994,5.85069999999999,2
97,1,-0.8018000000000063,5.736299999999989,2
97,2,1.5109999999999943,3.43679999999999,2
97,3,1.0923999999999938,5.8401999999999905,2
98,1,-0.8245000000000062,5.7487999999999895,2
98,2,1.5104999999999942,3.43629999999999,2
98,3,1.0914999999999941,5.83199999999999,2
99,1,-0.8414000000000064,5.75269999999999,2
99,2,1.5098999999999942,3.4353999999999902,2
99,3,1.0904999999999938,5.82589999999999,2
100,1,-0.8554000000000064,5.75179999999999,2
100,2,1.5090999999999943,3.43449999999999,2
100,3,1.089799999999994,5.822599999999991,2
101,1,-0.8660000000000063,5.743999999999989,2
101,2,1.5083999999999942,3.4334999999999902,2
101,3,1.090999999999994,5.81479999999999,2
102,1,-0.8780000000000063,5.736999999999989,2
102,2,1.5077999999999943,3.43259999999999,2
102,3,1.0946999999999938,5.79849999999999,2
103,1,-0.8923000000000063,5.73359999999999,2
103,2,1.5073999999999943,3.43189999999999,2
103,3,1.101499999999994,5.77109999999999,2
104,1,-0.9157000000000064,5.741199999999989,2
104,2,1.5069999999999943,3.43129999999999,2
104,3,1.1087999999999938,5.736499999999991,2
105,1,-0.9463000000000064,5.75579999999999,2
105,2,1.5065999999999944,3.43069999999999,2
105,3,1.114799999999994,5.69699999999999,2
106,1,-0.9806000000000064,5.77229999999999,2
106,2,1.5061999999999944,3.43009999999999,2
106,3,1.1186999999999938,5.65459999999999,2
107,1,-1.0127000000000064,5.78409999999999,2
107,2,1.5057999999999945,3.4294999999999902,2
107,3,1.1207999999999938,5.61259999999999,2
108,1,-1.0434000000000063,5.78929999999999,2
108,2,1.5055999999999945,3.42919999999999,2
108,3,1.1220999999999939,5.57289999999999,2
109,1,-1.0736000000000063,5.7933999999999894,2
109,2,1.5054999999999943,3.42899999999999,2
109,3,1.122999999999994,5.535799999999989,2
110,1,-1.1021000000000063,5.797399999999989,2
110,2,1.5053999999999945,3.42869999999999,2
110,3,1.123799999999994,5.50029999999999,2
111,1,-1.1244000000000063,5.79599999999999,2
111,2,1.5053999999999945,3.42849999999999,2
111,3,1.1249999999999938,5.46599999999999,2
112,1,-1.1437000000000062,5.791999999999989,2
112,2,1.5053999999999945,3.42849999999999,2
112,3,1.1260999999999939,5.43419999999999,2
113,1,-1.1610000000000062,5.787699999999989,2
113,2,1.5053999999999945,3.42849999999999,2
113,3,1.126799999999994,5.40629999999999,2
114,1,-1.1764000000000063,5.78339999999999,2
114,2,1.5053999999999945,3.42849999999999,2
114,3,1.1270999999999938,5.38239999999999,2
115,1,-1.1909000000000063,5.779399999999989,2
115,3,1.126599999999994,5.36279999999999,2
116,1,-1.2058000000000062,5.774899999999989,2
116,3,1.125099999999994,5.3462999999999905,2
116,2,1.5052999999999943,3.42849999999999,2
117,1,-1.2214000000000063,5.772299999999989,2
117,3,1.1228999999999938,5.3325999999999905,2
117,2,1.5051999999999945,3.42859999999999,2
118,1,-1.2379000000000062,5.773399999999989,2
118,3,1.120099999999994,5.321099999999991,2
118,2,1.5050999999999943,3.42869999999999,2
119,1,-1.253700000000006,5.774799999999989,2
119,3,1.116499999999994,5.31099999999999,2
120,1,-1.2730000000000063,5.777199999999989,2
120,3,1.109299999999994,5.29589999999999,2
120,2,1.4887999999999946,3.40679999999999,2
121,1,-1.2928000000000062,5.778599999999989,2
121,3,1.0986999999999938,5.27779999999999,2
122,1,-1.3243000000000062,5.793199999999989,2
122,3,1.085799999999994,5.25369999999999,2
122,2,1.4869999999999943,3.40429999999999,2
123,1,-1.3621000000000063,5.816799999999989,2
123,3,1.072499999999994,5.2247999999999895,2
123,2,1.4888999999999943,3.40679999999999,2
124,1,-1.4036000000000062,5.84509999999999,2
124,3,1.059899999999994,5.19259999999999,2
124,2,1.4914999999999945,3.41019999999999,2
125,1,-1.4439000000000064,5.869199999999989,2
125,3,1.048099999999994,5.15589999999999,2
125,2,1.4939999999999944,3.41349999999999,2
126,1,-1.4819000000000062,5.887999999999989,2
126,3,1.0376999999999938,5.11619999999999,2
126,2,1.4960999999999944,3.41639999999999,2
127,1,-1.5158000000000063,5.901699999999989,2
127,3,1.028699999999994,5.07559999999999,2
127,2,1.4977999999999945,3.41869999999999,2
128,1,-1.5452000000000063,5.908699999999989,2
128,3,1.0209999999999941,5.03749999999999,2
128,2,1.4990999999999945,3.42059999999999,2
129,1,-1.5718000000000063,5.91069999999999,2
129,3,1.0155999999999938,4.99939999999999,2
129,2,1.5003999999999942,3.42239999999999,2
130,1,-1.5961000000000063,5.910799999999989,2
130,3,1.010999999999994,4.9621999999999895,2
130,2,1.5014999999999943,3.42389999999999,2
131,1,-1.6188000000000062,5.90919999999999,2
131,3,1.0056999999999938,4.9274999999999896,2
131,2,1.5023999999999944,3.42519999999999,2
132,1,-1.6421000000000063,5.904499999999989,2
132,3,1.000299999999994,4.89679999999999,2
132,2,1.5030999999999946,3.42619999999999,2
133,1,-1.6623000000000063,5.894799999999989,2
133,3,0.9951999999999939,4.87019999999999,2
133,2,1.5035999999999943,3.42689999999999,2
134,1,-1.6831000000000063,5.88859999999999,2
134,3,0.9900999999999938,4.84699999999999,2
134,2,1.5037999999999943,3.42699999999999,2
135,1,-1.7010000000000063,5.882699999999989,2
135,3,0.9846999999999939,4.8268999999999895,2
135,2,1.5024999999999942,3.4252999999999902,2
136,1,-1.7172000000000063,5.878799999999989,2
136,3,0.9787999999999939,4.81009999999999,2
136,2,1.5011999999999945,3.42349999999999,2
137,1,-1.7336000000000062,5.875799999999989,2
137,3,0.9726999999999939,4.79519999999999,2
137,2,1.5013999999999945,3.42359999999999,2
138,1,-1.7507000000000064,5.873899999999989,2
138,3,0.9663999999999939,4.78179999999999,2
138,2,1.5019999999999945,3.42429999999999,2
139,1,-1.7729000000000061,5.87409999999999,2
139,3,0.9623999999999939,4.76489999999999,2
140,1,-1.7983000000000062,5.876899999999989,2
140,3,0.9626999999999941,4.74019999999999,2
140,2,1.5025999999999944,3.42509999999999,2
141,1,-1.8269000000000062,5.881999999999989,2
141,3,0.9658999999999938,4.70949999999999,2
141,2,1.5029999999999943,3.42559999999999,2
142,1,-1.8639000000000063,5.89319999999999,2
142,3,0.9707999999999939,4.67259999999999,2
142,2,1.5030999999999946,3.42569999999999,2
143,1,-1.9038000000000062,5.903299999999989,2
143,3,0.9746999999999941,4.62989999999999,2
143,2,1.5031999999999943,3.42579999999999,2
144,1,-1.9420000000000064,5.90919999999999,2
144,3,0.9770999999999939,4.58619999999999,2
144,2,1.5047999999999946,3.42759999999999,2
145,1,-1.9778000000000062,5.91139999999999,2
145,3,0.977799999999994,4.54209999999999,2
145,2,1.5050999999999943,3.42799999999999,2
146,3,0.977999999999994,4.49749999999999,2
146,4,0.8534999999999942,2.55379999999999,2
146,2,1.5050999999999943,3.42809999999999,2
147,3,0.978199999999994,4.45519999999999,2
147,4,0.8539999999999943,2.55449999999999,2
147,2,1.5050999999999943,3.42809999999999,2
148,3,0.9786999999999941,4.41579999999999,2
148,4,0.8540999999999945,2.5546999999999898,2
148,2,1.5052999999999943,3.42829999999999,2
149,3,0.9793999999999938,4.37869999999999,2
149,4,0.8533999999999944,2.5535999999999897,2
149,2,1.5055999999999945,3.42889999999999,2
150,3,0.979499999999994,4.34609999999999,2
150,4,0.8521999999999945,2.55189999999999,2
150,2,1.5059999999999945,3.4294999999999902,2
151,3,0.9797999999999938,4.31829999999999,2
151,4,0.8518999999999943,2.5512999999999897,2
152,3,0.9792999999999941,4.29569999999999,2
152,4,0.8516999999999944,2.55099999999999,2
153,3,0.9778999999999938,4.27639999999999,2
153,4,0.8517999999999946,2.5508999999999897,2
154,3,0.9763999999999937,4.26109999999999,2
154,4,0.8515999999999946,2.5506999999999898,2
155,3,0.9748999999999941,4.24979999999999,2
155,4,0.8501999999999943,2.54889999999999,2
155,2,1.5059999999999945,3.42979999999999,2
156,4,0.8490999999999942,2.5472999999999897,2
157,4,0.8487999999999944,2.5468999999999897,2
157,3,0.9771999999999941,4.22899999999999,2
157,2,1.5066999999999942,3.4309999999999903,2
158,4,0.8484999999999943,2.5463999999999896,2
158,3,0.9742999999999937,4.21539999999999,2
159,4,0.8486999999999942,2.5466999999999897,2
159,3,0.9679999999999942,4.20329999999999,2
160,4,0.8479999999999945,2.54569999999999,2
160,3,0.9598999999999944,4.19059999999999,2
161,4,0.8473999999999942,2.5449999999999897,2
161,3,0.9500999999999942,4.17609999999999,2
162,4,0.8473999999999942,2.54489999999999,2
162,3,0.9375999999999944,4.15969999999999,2
163,4,0.8469999999999942,2.54439999999999,2
163,3,0.9232999999999945,4.14359999999999,2
164,4,0.8461999999999943,2.5432999999999897,2
164,3,0.9082999999999943,4.12549999999999,2
165,4,0.8455999999999944,2.5424999999999898,2
165,3,0.8940999999999946,4.10819999999999,2
166,4,0.8462999999999945,2.54339999999999,2
166,3,0.8808999999999942,4.09239999999999,2
167,4,0.8474999999999944,2.54509999999999,2
168,4,0.8477999999999946,2.5455999999999896,2
168,3,0.8681999999999945,4.07589999999999,2
169,4,0.8492999999999942,2.5474999999999897,2
169,3,0.8570999999999942,4.06129999999999,2
170,4,0.8509999999999942,2.5497999999999896,2
171,4,0.8515999999999946,2.5506999999999898,2
171,3,0.8458999999999945,4.04579999999999,2
172,4,0.8536999999999946,2.55349999999999,2
172,3,0.8363999999999945,4.03379999999999,2
173,4,0.8573999999999944,2.55849999999999,2
173,3,0.8277999999999945,4.02309999999999,2
174,4,0.8630999999999944,2.56619999999999,2
174,3,0.8201999999999945,4.01469999999999,2
175,4,0.8662999999999945,2.57049999999999,2
175,3,0.8142999999999945,4.00779999999999,2
176,3,0.8102999999999945,3.99969999999999,2
177,3,0.8081999999999945,3.98849999999999,2
177,4,0.8694999999999942,2.57469999999999,2
178,3,0.8070999999999944,3.9719999999999898,2
178,4,0.8734999999999942,2.58009999999999,2
179,3,0.8076999999999943,3.9538999999999898,2
179,4,0.8772999999999942,2.5851999999999897,2
180,3,0.8088999999999942,3.93729999999999,2
180,4,0.8804999999999943,2.58949999999999,2
181,3,0.8101999999999943,3.9224999999999897,2
181,4,0.8832999999999944,2.59309999999999,2
182,3,0.8120999999999943,3.9081999999999897,2
182,4,0.8856999999999942,2.59629999999999,2
183,3,0.8138999999999945,3.89449999999999,2
183,4,0.8876999999999944,2.5988999999999898,2
184,3,0.8154999999999943,3.88159999999999,2
184,4,0.8893999999999944,2.60109999999999,2
185,3,0.8166999999999942,3.86999999999999,2
185,4,0.8905999999999943,2.60269999999999,2
186,3,0.8167999999999944,3.85949999999999,2
186,4,0.8912999999999944,2.60369999999999,2
187,3,0.8167999999999944,3.85109999999999,2
187,4,0.8915999999999942,2.60419999999999,2
188,3,0.8160999999999943,3.84389999999999,2
188,4,0.8920999999999943,2.60479999999999,2
189,3,0.8155999999999946,3.83849999999999,2
189,4,0.8924999999999943,2.60529999999999,2
190,3,0.8156999999999943,3.83359999999999,2
190,4,0.8928999999999943,2.6057999999999897,2
191,3,0.8154999999999943,3.82879999999999,2
191,4,0.8932999999999942,2.60639999999999,2
192,3,0.8149999999999942,3.82439999999999,2
192,4,0.8937999999999944,2.60699999999999,2
193,3,0.8143999999999942,3.82049999999999,2
193,4,0.8939999999999944,2.60719999999999,2
194,3,0.8133999999999943,3.8174999999999897,2
194,4,0.8940999999999946,2.60739999999999,2
195,3,0.8122999999999942,3.8149999999999897,2
195,4,0.8939999999999944,2.60719999999999,2
196,3,0.8112999999999944,3.81299999999999,2
196,4,0.8938999999999946,2.60699999999999,2
197,3,0.8105999999999942,3.81169999999999,2
197,4,0.8936999999999942,2.60689999999999,2
198,3,0.8101999999999943,3.8109999999999897,2
198,4,0.8936999999999942,2.60679999999999,2
199,3,0.8096999999999945,3.81129999999999,2
199,4,0.8936999999999942,2.60679999999999,2
200,3,0.8095999999999943,3.81229999999999,2
200,4,0.8938999999999946,2.60699999999999,2
201,3,0.8097999999999943,3.81409999999999,2
201,4,0.8934999999999942,2.60649999999999,2
202,3,0.8102999999999945,3.81599999999999,2
202,4,0.8924999999999943,2.60519999999999,2
203,3,0.8111999999999941,3.81859999999999,2
203,4,0.8921999999999946,2.60479999999999,2
204,3,0.8126999999999942,3.8218999999999896,2
204,4,0.8925999999999945,2.60529999999999,2
205,3,0.8143999999999942,3.8252999999999897,2
205,4,0.8932999999999942,2.60629999999999,2
206,3,0.8165999999999944,3.82979999999999,2
206,4,0.8920999999999943,2.60469999999999,2
207,3,0.8186999999999944,3.83419999999999,2
207,4,0.8922999999999943,2.6049999999999898,2
208,3,0.8209999999999944,3.8382999999999896,2
208,4,0.8921999999999946,2.60479999999999,2
209,3,0.8238999999999943,3.84259999999999,2
209,4,0.8925999999999945,2.6053999999999897,2
210,3,0.8263999999999943,3.84659999999999,2
210,4,0.8928999999999943,2.60589999999999,2
211,3,0.8276999999999943,3.85019999999999,2
212,3,0.8276999999999943,3.8538999999999897,2
213,3,0.8270999999999944,3.8570999999999898,2
213,4,0.8934999999999942,2.60669999999999,2
214,3,0.8258999999999945,3.8593999999999897,2
214,4,0.8939999999999944,2.60739999999999,2
215,3,0.8243999999999945,3.86089999999999,2
215,4,0.8947999999999943,2.60839999999999,2
216,3,0.8226999999999944,3.86139999999999,2
216,4,0.8957999999999942,2.6095999999999897,2
217,3,0.8212999999999946,3.86119999999999,2
217,4,0.8964999999999943,2.61039999999999,2
218,3,0.8199999999999945,3.86009999999999,2
218,4,0.8969999999999945,2.61099999999999,2
219,3,0.8186999999999944,3.8593999999999897,2
219,4,0.8971999999999944,2.61119999999999,2
220,3,0.8177999999999943,3.85869999999999,2
220,4,0.8972999999999942,2.61119999999999,2
221,3,0.8169999999999944,3.85779999999999,2
221,4,0.8972999999999942,2.61119999999999,2
222,3,0.8159999999999945,3.85719999999999,2
222,4,0.8970999999999942,2.61099999999999,2
223,3,0.8153999999999946,3.8565999999999896,2
223,4,0.8970999999999942,2.61099999999999,2
224,3,0.8147999999999942,3.8561999999999896,2
224,4,0.8969999999999945,2.61089999999999,2
225,3,0.8141999999999943,3.85569999999999,2
225,4,0.8970999999999942,2.61099999999999,2
226,3,0.8137999999999943,3.85549999999999,2
226,4,0.8973999999999944,2.61129999999999,2
227,3,0.8135999999999943,3.8553999999999897,2
227,4,0.8975999999999944,2.61159999999999,2
228,3,0.8137999999999943,3.85509999999999,2
229,3,0.8135999999999943,3.85549999999999,2
230,3,0.8133999999999943,3.8557999999999897,2
231,3,0.8131999999999944,3.85599999999999,2
232,3,0.8128999999999942,3.8561999999999896,2
233,3,0.8126999999999942,3.85629999999999,2
234,3,0.8126999999999942,3.85569999999999,2
235,3,0.8125999999999944,3.8551999999999897,2
236,3,0.8124999999999942,3.85439999999999,2
236,4,0.8968999999999943,2.61079999999999,2
237,3,0.8129999999999944,3.8534999999999897,2
238,3,0.8138999999999945,3.85229999999999,2
239,3,0.8147999999999942,3.8515999999999897,2
239,4,0.8947999999999943,2.60809999999999,2
240,3,0.8154999999999943,3.85109999999999,2
240,4,0.8882999999999943,2.5992999999999897,2
241,3,0.8163999999999945,3.8504999999999896,2
241,4,0.8874999999999944,2.59819999999999,2
242,3,0.8169999999999944,3.84989999999999,2
243,3,0.8173999999999944,3.84879999999999,2
243,4,0.8880999999999943,2.59899999999999,2
244,3,0.8170999999999942,3.84799999999999,2
244,4,0.8869999999999942,2.59749999999999,2
245,3,0.8169999999999944,3.8471999999999897,2
245,4,0.8854999999999942,2.59559999999999,2
246,3,0.8168999999999942,3.84689999999999,2
246,4,0.8818999999999946,2.59079999999999,2
247,3,0.8172999999999946,3.84639999999999,2
247,4,0.8765999999999945,2.5836999999999897,2
248,3,0.8176999999999945,3.8456999999999897,2
249,3,0.8180999999999945,3.8454999999999897,2
249,4,0.8757999999999946,2.58269999999999,2
250,3,0.8182999999999945,3.8456999999999897,2
250,4,0.8749999999999942,2.58149999999999,2
251,3,0.8186999999999944,3.84599999999999,2
251,4,0.8718999999999943,2.5771999999999897,2
252,3,0.8189999999999942,3.84659999999999,2
252,4,0.8701999999999943,2.5748999999999898,2
253,3,0.8199999999999945,3.8471999999999897,2
253,4,0.8686999999999943,2.57279999999999,2
254,3,0.8218999999999945,3.84829999999999,2
254,4,0.8660999999999945,2.56929999999999,2
255,3,0.8241999999999945,3.84979999999999,2
255,4,0.8632999999999944,2.5653999999999897,2
256,3,0.8263999999999943,3.85129999999999,2
256,4,0.8617999999999943,2.56359999999999,2
257,3,0.8283999999999945,3.85269999999999,2
257,4,0.8592999999999944,2.56029999999999,2
258,3,0.8300999999999945,3.8536999999999897,2
258,4,0.8565999999999945,2.55669999999999,2
259,3,0.8315999999999946,3.85439999999999,2
259,4,0.8547999999999942,2.5543999999999896,2
260,3,0.8326999999999942,3.8551999999999897,2
261,3,0.8335999999999943,3.8555999999999897,2
261,4,0.9656999999999942,2.70329999999999,2
262,3,0.8342999999999945,3.8557999999999897,2
263,3,0.8352999999999944,3.85609999999999,2
263,4,0.9414999999999942,2.67089999999999,2
264,3,0.8366999999999942,3.8570999999999898,2
264,4,0.9220999999999946,2.64479999999999,2
264,4,1.0391999999999944,2.80219999999999,2
265,3,0.8383999999999943,3.85859999999999,2
265,4,1.0004999999999944,2.7501999999999898,2
265,4,1.1046999999999945,2.89019999999999,2
266,3,0.8400999999999943,3.86059999999999,2
