frame,id,Xs,Ys
475,4,0.1187,0.6792
476,3,1.2584,0.3939
476,4,0.1240,0.6408
477,3,1.2624,0.3944
477,4,0.1281,0.6091
478,3,1.2659,0.3949
478,4,0.1313,0.5845
479,3,1.2687,0.3950
479,4,0.1342,0.5646
480,3,1.2709,0.3949
480,4,0.1364,0.5487
481,3,1.2688,0.3957
481,4,0.1383,0.5364
482,3,1.2668,0.3967
482,4,0.1396,0.5277
483,3,1.2631,0.3982
483,4,0.1411,0.5211
484,3,1.2612,0.3992
484,4,0.1415,0.5170
485,3,1.2608,0.3998
485,4,0.1408,0.5149
486,3,1.2579,0.4009
486,4,0.1394,0.5142
487,3,1.2560,0.4011
487,4,0.1381,0.5129
488,3,1.2553,0.4009
488,4,0.1372,0.5098
489,3,1.2550,0.4006
489,4,0.1368,0.5057
490,3,1.2569,0.3995
490,4,0.1366,0.5023
491,3,1.2594,0.3989
491,4,0.1367,0.5005
492,3,1.2612,0.3987
492,4,0.1369,0.4999
493,3,1.2634,0.3988
493,4,0.1373,0.4994
494,3,1.2653,0.3993
494,4,0.1377,0.4996
495,3,1.2669,0.4001
495,4,0.1381,0.5008
