frame,id,x,y
448,3,3.2580,1.8020
448,8,-23.8104,60.4885
448,4,3.6260,0.1686
449,6,1.8946,-0.3147
450,6,1.8946,-0.3280
451,6,1.8897,-0.3441
452,6,1.8819,-0.3607
453,6,1.8749,-0.3758
453,3,3.2549,1.8745
454,6,1.8705,-0.3884
454,3,3.2537,1.9438
455,6,1.8653,-0.3982
455,3,3.2554,2.0060
455,4,3.6261,0.1687
456,6,1.8613,-0.4050
456,3,3.2612,2.0623
457,6,1.8594,-0.4099
457,3,3.2696,2.1130
458,6,1.8570,-0.4129
458,3,3.2790,2.1580
459,6,1.8545,-0.4170
459,3,3.2870,2.1958
460,6,1.8514,-0.4213
460,3,3.2934,2.2272
460,4,3.6263,0.1693
461,6,1.8490,-0.4242
461,3,3.2984,2.2531
461,4,3.6265,0.1697
462,6,1.8430,-0.4263
462,3,3.3025,2.2754
462,4,3.6267,0.1701
463,6,1.8427,-0.4291
463,3,3.3060,2.2939
464,6,1.8446,-0.4320
464,3,3.3086,2.3099
465,6,1.8472,-0.4352
465,3,3.3107,2.3237
466,6,1.8490,-0.4383
466,3,3.3121,2.3375
466,8,-23.8743,60.5664
467,6,1.8489,-0.4402
467,3,3.3134,2.3519
467,8,-24.0233,60.7998
468,6,1.8425,-0.4387
468,3,3.3146,2.3667
468,8,-24.1315,60.9448
469,6,1.8400,-0.4386
469,3,3.3165,2.3846
469,8,-24.3421,61.3355
470,6,1.8336,-0.4363
470,3,3.3178,2.4094
470,8,-24.6284,61.9267
470,4,3.6270,0.1705
471,6,1.8251,-0.4316
471,3,3.3191,2.4469
471,8,-24.9545,62.6211
471,4,3.6268,0.1702
472,6,1.8139,-0.4245
472,3,3.3190,2.4935
472,4,3.6265,0.1697
473,6,1.8019,-0.4176
473,3,3.3161,2.5474
473,4,3.6265,0.1697
473,8,-24.8582,62.4303
474,6,1.8100,-0.4200
474,3,3.3099,2.6061
474,4,3.6268,0.1700
474,8,-24.7837,62.2624
475,6,1.8267,-0.4274
475,3,3.3037,2.6572
475,4,3.6272,0.1705
476,6,1.8406,-0.4343
476,3,3.2982,2.6999
476,4,3.6277,0.1711
477,6,1.8612,-0.4424
477,3,3.2942,2.7325
477,4,3.6281,0.1717
477,8,-23.9603,60.3732
478,6,1.8859,-0.4498
478,3,3.2914,2.7584
478,4,3.6286,0.1723
479,6,1.9083,-0.4559
479,3,3.2897,2.7794
479,4,3.6291,0.1729
480,6,1.9290,-0.4610
480,3,3.2886,2.7971
480,4,3.6295,0.1734
481,6,1.9479,-0.4642
481,3,3.2878,2.8135
481,4,3.6297,0.1737
482,6,1.9631,-0.4676
482,3,3.2874,2.8276
482,4,3.6298,0.1739
483,6,1.9760,-0.4704
483,3,3.2871,2.8395
483,4,3.6300,0.1741
483,8,-23.5412,59.3819
484,6,1.9865,-0.4726
484,3,3.2868,2.8511
484,4,3.6303,0.1746
485,6,1.9955,-0.4744
485,3,3.2860,2.8641
485,4,3.6307,0.1752
486,6,2.0034,-0.4768
486,3,3.2861,2.8755
486,4,3.6311,0.1757
487,6,2.0098,-0.4795
487,3,3.2863,2.8863
487,4,3.6316,0.1763
488,6,2.0155,-0.4825
488,3,3.2860,2.9005
488,4,3.6320,0.1768
489,6,2.0203,-0.4853
489,4,3.6324,0.1774
489,8,-21.8488,55.7006
490,6,2.0236,-0.4875
490,4,3.6328,0.1779
490,3,3.2761,2.9544
491,6,2.0265,-0.4891
491,4,3.6331,0.1785
491,3,3.2626,3.0218
492,6,2.0289,-0.4900
492,4,3.6332,0.1786
492,3,3.2483,3.0841
492,8,-20.3156,52.3631
493,6,2.0314,-0.4909
493,4,3.6334,0.1789
493,3,3.2334,3.1344
493,8,-19.0938,49.7026
494,6,2.0325,-0.4914
494,4,3.6337,0.1792
495,6,2.0333,-0.4916
495,4,3.6338,0.1794
496,6,2.0336,-0.4918
496,4,3.6337,0.1792
496,3,3.2088,3.1652
496,8,-18.0763,47.4639
497,6,2.0335,-0.4921
497,4,3.6337,0.1792
497,8,-17.2295,45.5640
498,6,2.0328,-0.4920
498,4,3.6337,0.1793
498,3,3.1815,3.1858
499,6,2.0319,-0.4915
499,4,3.6337,0.1793
499,3,3.1575,3.1968
500,6,2.0311,-0.4911
500,4,3.6338,0.1795
500,3,3.1366,3.2011
500,8,-16.3965,43.7266
501,6,2.0303,-0.4906
501,4,3.6338,0.1796
501,3,3.1177,3.2016
501,8,-15.6162,42.0364
502,6,2.0299,-0.4901
502,4,3.6338,0.1796
502,3,3.1016,3.2013
503,6,2.0300,-0.4896
503,3,3.0876,3.2046
504,6,2.0294,-0.4889
504,3,3.0753,3.2116
504,4,3.6335,0.1795
505,6,2.0289,-0.4884
505,3,3.0630,3.2265
505,4,3.6331,0.1790
506,6,2.0287,-0.4876
506,3,3.0437,3.2707
506,4,3.6327,0.1787
507,6,2.0286,-0.4867
507,3,3.0223,3.3218
507,4,3.6324,0.1783
507,8,-14.8492,40.3523
508,6,2.0286,-0.4858
508,3,3.0012,3.3684
508,4,3.6322,0.1780
508,8,-14.1700,38.8642
509,6,2.0284,-0.4850
509,3,2.9814,3.4063
509,4,3.6318,0.1775
509,8,-13.4883,37.3677
510,6,2.0282,-0.4844
510,3,2.9619,3.4364
510,4,3.6317,0.1773
511,6,2.0275,-0.4834
511,3,2.9430,3.4574
511,4,3.6317,0.1772
512,6,2.0266,-0.4827
512,3,2.9216,3.4649
512,4,3.6317,0.1771
513,6,2.0258,-0.4823
513,3,2.8986,3.4659
513,8,-12.9349,36.2080
514,6,2.0251,-0.4819
514,3,2.8715,3.4581
514,8,-12.4204,35.1380
514,4,3.6316,0.1769
515,6,2.0252,-0.4815
515,3,2.8452,3.4416
515,8,-11.9483,34.1592
516,6,2.0249,-0.4807
516,3,2.8200,3.4235
516,8,-11.5337,33.3094
516,4,3.6314,0.1766
517,6,2.0245,-0.4800
517,3,2.7939,3.4072
517,8,-11.2029,32.6366
518,6,2.0244,-0.4796
518,3,2.7651,3.3888
518,8,-10.9435,32.1172
518,4,3.6311,0.1762
519,6,2.0242,-0.4790
519,3,2.7377,3.3733
519,8,-10.7247,31.6827
519,4,3.6311,0.1761
520,6,2.0232,-0.4783
520,3,2.7119,3.3606
520,8,-10.5800,31.4084
521,6,2.0218,-0.4771
521,3,2.6874,3.3523
521,8,-10.4740,31.2188
521,4,3.6308,0.1757
522,6,2.0202,-0.4759
522,3,2.6585,3.3676
522,8,-10.4046,31.1013
522,4,3.6305,0.1752
523,6,2.0180,-0.4743
523,3,2.6283,3.3935
523,4,3.6300,0.1744
524,6,2.0172,-0.4728
524,3,2.6002,3.4146
524,8,-10.3965,31.1113
525,6,2.0165,-0.4718
525,3,2.5710,3.4385
525,8,-10.3614,31.0534
525,4,3.6298,0.1740
526,6,2.0168,-0.4710
526,3,2.5425,3.4615
526,4,3.6297,0.1738
527,6,2.0166,-0.4704
527,3,2.5132,3.4821
527,4,3.6297,0.1736
528,6,2.0163,-0.4699
528,3,2.4820,3.4913
528,4,3.6298,0.1737
529,6,2.0167,-0.4695
529,3,2.4485,3.4875
529,4,3.6300,0.1739
530,6,2.0169,-0.4691
530,3,2.4161,3.4758
530,4,3.6299,0.1738
531,6,2.0178,-0.4690
531,3,2.3853,3.4579
531,4,3.6300,0.1740
532,6,2.0195,-0.4693
532,3,2.3549,3.4341
532,4,3.6299,0.1738
533,6,2.0203,-0.4688
533,3,2.3272,3.4061
533,4,3.6297,0.1736
534,6,2.0208,-0.4686
534,3,2.2985,3.3774
534,4,3.6293,0.1732
535,6,2.0208,-0.4684
535,3,2.2712,3.3515
536,6,2.0208,-0.4684
536,3,2.2464,3.3269
536,4,3.6287,0.1724
537,6,2.0211,-0.4683
537,3,2.2248,3.3030
537,4,3.6279,0.1715
538,6,2.0214,-0.4682
538,3,2.2051,3.2803
538,4,3.6274,0.1710
539,6,2.0209,-0.4677
539,3,2.1834,3.2671
539,4,3.6270,0.1705
540,6,2.0208,-0.4676
540,3,2.1555,3.2710
540,4,3.6267,0.1702
541,6,2.0207,-0.4674
541,3,2.1261,3.2821
541,4,3.6261,0.1695
542,6,2.0210,-0.4673
542,3,2.0958,3.2992
543,6,2.0213,-0.4675
543,3,2.0665,3.3121
543,4,3.6257,0.1691
544,6,2.0223,-0.4678
544,3,2.0408,3.3169
544,4,3.6257,0.1691
545,6,2.0234,-0.4675
545,3,2.0176,3.3157
545,4,3.6253,0.1687
546,6,2.0247,-0.4670
546,3,1.9954,3.3131
547,6,2.0256,-0.4664
547,3,1.9742,3.3049
548,6,2.0264,-0.4661
548,3,1.9517,3.2951
549,6,1.9753,-0.4475
549,3,1.9298,3.2810
550,6,1.9109,-0.4242
550,3,1.9088,3.2636
551,3,1.8877,3.2426
551,6,1.9340,-0.4329
552,3,1.8674,3.2209
552,6,1.9517,-0.4393
553,3,1.8490,3.1984
553,6,1.9651,-0.4442
553,6,1.8892,-0.4163
554,3,1.8322,3.1771
554,6,1.9146,-0.4255
554,6,1.8450,-0.3992
555,3,1.8167,3.1556
555,6,1.7910,-0.3787
556,3,1.8012,3.1373
556,6,1.7458,-0.3611
556,6,1.7997,-0.3816
557,3,1.7824,3.1270
557,6,1.7502,-0.3620
558,3,1.7627,3.1242
558,6,1.7125,-0.3469
558,4,3.6254,0.1689
558,6,1.7730,-0.3718
559,3,1.7332,3.1322
559,6,1.7252,-0.3514
559,6,1.7845,-0.3747
560,3,1.7001,3.1458
560,6,1.7307,-0.3520
560,6,1.7905,-0.3755
561,3,1.6685,3.1581
561,6,1.7309,-0.3503
561,6,1.7909,-0.3740
562,3,1.6394,3.1682
562,6,1.7342,-0.3500
562,6,1.7965,-0.3762
562,4,3.6260,0.1695
563,3,1.6046,3.1714
563,6,1.7349,-0.3493
563,6,1.7953,-0.3743
564,3,1.5702,3.1691
564,6,1.8430,-0.3941
565,3,1.5396,3.1625
565,6,1.8813,-0.4096
566,3,1.5121,3.1495
566,6,1.9119,-0.4220
566,6,1.8237,-0.3846
567,3,1.4886,3.1324
567,6,1.8660,-0.4019
568,3,1.4678,3.1142
568,6,1.8993,-0.4160
568,6,1.8232,-0.3814
569,3,1.4496,3.0958
569,6,1.8663,-0.4019
570,3,1.4332,3.0784
570,6,1.9005,-0.4179
571,3,1.4185,3.0632
571,6,1.9277,-0.4305
572,3,1.4042,3.0474
572,6,1.9499,-0.4409
573,3,1.3926,3.0291
573,6,1.9676,-0.4487
574,3,1.3808,3.0122
574,6,1.9827,-0.4548
575,3,1.3653,3.0014
575,6,1.9953,-0.4592
576,3,1.3430,2.9979
576,6,2.0053,-0.4625
577,3,1.3164,3.0007
577,6,2.0134,-0.4648
578,3,1.2905,3.0041
578,6,2.0204,-0.4666
579,3,1.2701,3.0003
579,6,2.0264,-0.4680
580,3,1.2546,2.9903
580,6,2.0321,-0.4697
581,3,1.2390,2.9824
581,6,2.0371,-0.4714
581,4,3.6261,0.1694
582,3,1.2243,2.9750
582,6,2.0412,-0.4726
582,4,3.6262,0.1696
583,3,1.2119,2.9643
583,6,2.0449,-0.4737
584,3,1.2002,2.9521
584,6,2.0479,-0.4744
584,4,3.6264,0.1697
585,3,1.1886,2.9384
585,6,2.0498,-0.4750
585,4,3.6266,0.1700
586,3,1.1774,2.9245
586,6,2.0506,-0.4757
586,4,3.6267,0.1701
587,3,1.1632,2.9149
587,6,2.0512,-0.4767
587,4,3.6272,0.1708
588,3,1.1477,2.9076
588,6,2.0520,-0.4774
588,4,3.6278,0.1717
589,3,1.1289,2.9061
589,6,2.0528,-0.4779
589,4,3.6283,0.1723
590,3,1.1077,2.9082
590,6,2.0540,-0.4798
590,4,3.6287,0.1727
591,3,1.0873,2.9106
591,6,2.0550,-0.4810
591,4,3.6291,0.1732
592,3,1.0739,2.9053
592,6,2.0565,-0.4828
592,4,3.6295,0.1737
593,3,1.0630,2.8978
593,6,2.0580,-0.4845
593,4,3.6297,0.1738
594,3,1.0499,2.8948
594,6,2.0577,-0.4850
594,4,3.6300,0.1740
595,3,1.0354,2.8950
595,6,2.0569,-0.4849
595,4,3.6300,0.1740
596,3,1.0226,2.8935
596,6,2.0568,-0.4846
596,4,3.6301,0.1740
597,3,1.0025,2.9039
597,6,2.0558,-0.4840
597,4,3.6303,0.1743
598,3,0.9849,2.9108
598,6,2.0546,-0.4831
598,4,3.6306,0.1747
599,3,0.9693,2.9114
599,6,2.0527,-0.4824
599,4,3.6308,0.1749
600,3,0.9550,2.9101
600,6,2.0516,-0.4819
600,4,3.6309,0.1750
601,3,0.9427,2.9112
601,6,2.0521,-0.4816
601,4,3.6310,0.1751
602,3,0.9299,2.9032
602,6,2.0536,-0.4817
602,4,3.6311,0.1752
603,3,0.9149,2.8942
603,6,2.0555,-0.4817
604,3,0.8992,2.8870
604,6,2.0572,-0.4816
605,3,0.8822,2.8818
605,6,2.0584,-0.4812
605,4,3.6314,0.1755
606,3,0.8678,2.8756
606,6,2.0593,-0.4811
606,4,3.6315,0.1757
607,3,0.8563,2.8679
607,6,2.0605,-0.4811
607,4,3.6318,0.1760
608,3,0.8467,2.8599
608,6,2.0620,-0.4814
608,4,3.6321,0.1763
609,3,0.8387,2.8519
609,6,2.0631,-0.4817
609,4,3.6320,0.1762
610,3,0.8322,2.8426
610,6,2.0637,-0.4820
610,4,3.6320,0.1761
611,3,0.8250,2.8335
611,6,2.0637,-0.4825
611,4,3.6321,0.1762
612,3,0.8196,2.8220
612,6,2.0637,-0.4834
612,4,3.6322,0.1763
613,3,0.8123,2.8067
613,6,2.0636,-0.4843
613,4,3.6321,0.1762
614,3,0.8011,2.7901
614,6,2.0641,-0.4855
615,3,0.7875,2.7758
615,6,2.0652,-0.4865
615,4,3.6323,0.1765
616,3,0.7715,2.7666
616,6,2.0665,-0.4872
616,4,3.6325,0.1767
617,3,0.7569,2.7558
617,6,2.0678,-0.4878
617,4,3.6327,0.1769
618,3,0.7450,2.7431
618,6,2.0691,-0.4883
618,4,3.6330,0.1774
619,3,0.7325,2.7350
619,6,2.0702,-0.4888
619,4,3.6336,0.1782
620,3,0.7194,2.7320
620,6,2.0715,-0.4891
621,3,0.7067,2.7322
621,6,2.0727,-0.4894
622,3,0.6971,2.7317
622,6,2.0738,-0.4899
623,3,0.6884,2.7331
623,6,2.0749,-0.4901
624,3,0.6808,2.7353
624,6,2.0754,-0.4904
624,4,3.6340,0.1789
625,3,0.6736,2.7382
625,6,2.0762,-0.4905
626,3,0.6687,2.7386
626,6,2.0772,-0.4907
626,4,3.6353,0.1807
627,3,0.6675,2.7336
627,6,2.0783,-0.4911
628,3,0.6687,2.7265
628,6,2.0793,-0.4918
628,4,3.6361,0.1819
629,3,0.6710,2.7188
629,6,2.0798,-0.4925
629,4,3.6370,0.1833
630,3,0.6752,2.7098
630,6,2.0805,-0.4928
630,4,3.6380,0.1847
631,3,0.6782,2.7010
631,6,2.0808,-0.4934
631,4,3.6389,0.1857
632,3,0.6800,2.6914
632,6,2.0813,-0.4939
632,4,3.6398,0.1869
633,3,0.6810,2.6812
633,6,2.0821,-0.4944
633,4,3.6403,0.1874
634,3,0.6817,2.6720
634,6,2.0833,-0.4946
634,4,3.6414,0.1889
635,3,0.6834,2.6640
635,6,2.0842,-0.4950
635,4,3.6427,0.1906
636,3,0.6844,2.6577
636,6,2.0851,-0.4951
636,4,3.6438,0.1921
637,3,0.6830,2.6545
637,6,2.0863,-0.4952
637,4,3.6447,0.1935
638,3,0.6830,2.6507
638,6,2.0875,-0.4953
638,4,3.6457,0.1949
639,6,2.0888,-0.4953
639,4,3.6465,0.1962
640,6,2.0899,-0.4949
640,4,3.6471,0.1972
641,6,2.0909,-0.4946
641,4,3.6480,0.1984
642,6,2.0919,-0.4944
642,4,3.6485,0.1993
643,6,2.0929,-0.4948
643,4,3.6490,0.2001
644,6,2.0920,-0.4960
644,4,3.6494,0.2008
644,3,0.6645,2.6603
645,6,2.0911,-0.4973
645,4,3.6502,0.2018
646,6,2.0925,-0.4977
646,4,3.6505,0.2023
647,6,2.0938,-0.4976
647,4,3.6510,0.2030
648,6,2.0951,-0.4975
648,4,3.6513,0.2034
649,6,2.0962,-0.4979
649,4,3.6512,0.2034
650,6,2.0971,-0.4981
650,4,3.6513,0.2035
651,6,2.0973,-0.4987
651,4,3.6513,0.2035
652,6,2.0978,-0.4992
652,4,3.6515,0.2038
653,6,2.0985,-0.4997
653,4,3.6518,0.2042
654,6,2.0988,-0.5002
654,4,3.6520,0.2044
655,6,2.0989,-0.5005
655,4,3.6526,0.2051
656,6,2.0994,-0.5008
656,4,3.6529,0.2055
657,6,2.1002,-0.5012
657,4,3.6532,0.2058
658,6,2.1007,-0.5017
658,4,3.6533,0.2059
659,6,2.1012,-0.5022
659,4,3.6532,0.2058
660,6,2.1018,-0.5026
660,4,3.6534,0.2060
661,6,2.1021,-0.5032
661,4,3.6537,0.2065
662,6,2.1025,-0.5038
662,4,3.6542,0.2071
663,6,2.1030,-0.5046
663,4,3.6548,0.2079
664,6,2.1035,-0.5053
664,4,3.6553,0.2085
665,6,2.1044,-0.5058
665,4,3.6559,0.2094
666,6,2.1050,-0.5061
666,4,3.6567,0.2105
667,6,2.1058,-0.5062
667,4,3.6573,0.2113
668,6,2.1061,-0.5060
668,4,3.6576,0.2118
669,6,2.1062,-0.5057
669,4,3.6579,0.2122
670,6,2.1063,-0.5053
670,4,3.6581,0.2125
671,6,2.1061,-0.5047
671,4,3.6583,0.2128
672,6,2.1058,-0.5042
672,4,3.6582,0.2127
673,6,2.1053,-0.5038
673,4,3.6581,0.2126
674,6,2.1050,-0.5038
674,4,3.6580,0.2123
675,6,2.1050,-0.5039
675,4,3.6577,0.2119
676,6,2.1047,-0.5040
676,4,3.6571,0.2111
677,6,2.1046,-0.5041
677,4,3.6568,0.2107
678,6,2.1045,-0.5045
678,4,3.6568,0.2106
679,6,2.1046,-0.5046
679,4,3.6569,0.2108
680,6,2.1043,-0.5051
680,4,3.6572,0.2110
681,6,2.1043,-0.5057
681,4,3.6573,0.2111
682,6,2.1042,-0.5063
682,4,3.6574,0.2111
683,6,2.1044,-0.5066
683,4,3.6578,0.2117
684,6,2.1045,-0.5066
684,4,3.6580,0.2120
685,6,2.1049,-0.5066
685,4,3.6585,0.2127
686,6,2.1056,-0.5066
686,4,3.6592,0.2136
687,6,2.1064,-0.5068
687,4,3.6598,0.2144
688,6,2.1068,-0.5070
688,4,3.6603,0.2151
689,6,2.1073,-0.5077
689,4,3.6609,0.2159
690,6,2.1080,-0.5083
690,4,3.6614,0.2166
691,6,2.1086,-0.5086
691,4,3.6618,0.2171
692,6,2.1093,-0.5087
692,4,3.6623,0.2177
693,6,2.1103,-0.5085
693,4,3.6626,0.2181
694,6,2.1108,-0.5082
694,4,3.6635,0.2193
695,6,2.1115,-0.5078
695,4,3.6644,0.2206
696,6,2.1113,-0.5075
696,4,3.6651,0.2216
697,6,2.1108,-0.5072
697,4,3.6664,0.2234
698,6,2.1100,-0.5068
698,4,3.6673,0.2247
699,6,2.1093,-0.5066
699,4,3.6683,0.2260
700,6,2.1092,-0.5067
700,4,3.6694,0.2275
701,6,2.1097,-0.5068
701,4,3.6704,0.2289
702,6,2.1103,-0.5071
702,4,3.6713,0.2301
703,6,2.1108,-0.5072
703,4,3.6723,0.2313
704,6,2.1112,-0.5071
704,4,3.6725,0.2317
705,6,2.1118,-0.5071
705,4,3.6729,0.2323
706,6,2.1126,-0.5071
706,4,3.6733,0.2328
707,6,2.1135,-0.5072
707,4,3.6737,0.2334
708,6,2.1145,-0.5076
708,4,3.6742,0.2340
709,6,2.1153,-0.5079
709,4,3.6748,0.2348
710,6,2.1154,-0.5081
710,4,3.6752,0.2355
711,6,2.1151,-0.5080
711,4,3.6755,0.2359
712,6,2.1146,-0.5078
712,4,3.6758,0.2363
713,6,2.1143,-0.5077
713,4,3.6762,0.2368
714,6,2.1141,-0.5076
714,4,3.6766,0.2374
715,6,2.1142,-0.5075
715,4,3.6771,0.2380
716,6,2.1144,-0.5075
716,4,3.6776,0.2387
717,6,2.1144,-0.5076
717,4,3.6778,0.2389
718,6,2.1142,-0.5078
718,4,3.6782,0.2394
719,6,2.1142,-0.5080
719,4,3.6782,0.2393
720,6,2.1135,-0.5084
720,4,3.6781,0.2392
721,6,2.1122,-0.5086
721,4,3.6777,0.2387
722,6,2.1114,-0.5086
722,4,3.6773,0.2382
723,6,2.1102,-0.5090
723,4,3.6773,0.2383
724,6,2.1092,-0.5095
724,4,3.6779,0.2391
725,6,2.1086,-0.5096
725,4,3.6783,0.2396
